Season,Lowest temperature (C),Sunshine duration (hours),Maximum snow depth (cm),Total snowfall (cm)
0,12.2,9.8,0,0
0,10.7,9,0,0
0,17,0.1,0,0
0,17.6,2,0,0
0,17,5.9,0,0
0,16.5,4.8,0,0
0,16.9,3.9,0,0
0,15,0,0,0
0,14.9,0.1,0,0
0,17.6,1.5,0,0
0,16.6,1,0,0
0,16.5,0.9,0,0
0,16.7,1.5,0,0
0,15.4,4.8,0,0
0,15.9,0,0,0
0,10.2,4.2,0,0
0,7.5,9.7,0,0
0,9.8,3.6,0,0
0,11.7,0,0,0
0,12,0.4,0,0
0,12.7,0,0,0
0,9.8,7.6,0,0
0,7.6,7.4,0,0
0,11.2,0,0,0
0,11.6,0,0,0
0,14.5,0.4,0,0
0,14,2.8,0,0
0,14.2,3.7,0,0
0,9.2,1.1,0,0
0,5.7,3.3,0,0
0,5.2,6.2,0,0
0,3.7,6.5,0,0
0,4.3,9,0,0
0,2.8,7.1,0,0
0,8,0,0,0
0,11.1,0,0,0
0,8,3.5,0,0
0,6.6,5.9,0,0
0,4.3,0.4,0,0
0,1.7,7.7,0,0
0,4.9,6.6,0,0
0,4.5,0,0,0
0,1.8,0.3,0,0
0,0.6,7.7,0,0
0,0.4,8.9,0,0
0,6,0,0,0
0,8.8,3.2,0,0
0,11.8,0.5,0,0
0,10.7,3.9,0,0
0,6.7,2.5,0,0
0,2.1,1.1,0,0
0,-0.3,8.2,0,0
0,3.8,6.6,0,0
0,4.1,7.4,0,0
0,3.9,5.1,0,0
0,3,7.8,0,0
0,2.2,7.6,0,0
0,7.4,0.2,0,0
0,6.4,0.8,0,0
0,3.3,3.7,0,0
0,3.4,2.1,0,0
0,3.9,0,0,0
0,0.2,2.2,0,0
0,-1.9,6.1,0,0
0,0.5,0,0,0
0,4.6,0,0,0
0,3.2,3.7,0,0
0,2.2,3.9,0,0
0,-0.1,6.6,0,0
0,-0.7,6.8,0,0
0,-1.3,6.7,0,0
0,2.4,2.3,0,0
0,-1.3,5.6,0,0
0,2.5,7.9,0,0
0,2.8,0,0,0
0,1,2.1,0,0
0,-1.2,0.5,0,0
1,-2.8,5,0,0
1,-2.8,7.4,0,0
1,-5.3,8.1,0,0
1,-1.4,2.5,0,0
1,1,0,0,0
1,-2.1,6.1,0,0
1,-2.7,2.3,0,0
1,-1.6,3,0,0
1,-2.7,5.6,0,0
1,-3.2,7.9,0,0
1,1.3,0,0,0
1,-1.7,4.5,0,0
1,0.6,3,0,0
1,-3.6,7,0,0
1,-2.5,5.8,0,0
1,-2.4,1.2,0,0
1,-2.9,5.2,0,0
1,-4.1,4.7,0,0
1,2,0.8,0,0
1,1.5,2.2,0,0
1,-1,1,0,0
1,-1.4,0.6,0,0
1,-5.2,1.2,0,0
1,-5.6,5.6,0,0
1,-6.4,7,0,0
1,-2.1,0.1,14,14
1,-2.8,0,8,7
1,-4.7,0.2,7,2
1,-4.5,0,27,27
1,-9,3.2,31,6
1,-11.2,0,35,15
1,-7.6,0,54,23
1,-12.4,2.7,48,1
1,-13.6,5.9,39,0
1,-4.8,0,34,6
1,-9.9,7.4,34,2
1,-11.5,0.4,27,1
1,-4,0,41,19
1,-8.1,0.7,42,2
1,-7.6,0,42,9
1,-11.3,0,47,11
1,-4,0,93,49
1,-6.1,0,120,27
1,-5.3,1.3,102,0
1,-5,2.9,98,1
1,-6,0,95,9
1,-0.8,0,98,5
1,-2,0,95,8
1,-7.7,5.3,89,2
1,-8.6,3,85,7
1,-3.5,0,119,37
1,-4.9,0,133,14
1,-7.4,5.1,124,2
1,-11.4,0.8,113,2
1,-14.9,5.5,108,1
1,-2.3,0.2,105,3
1,-4.9,1.1,100,3
1,-11.8,7.4,97,5
1,-7,6.2,95,1
1,-10.6,6,90,3
1,-5.5,4.1,98,15
1,-7,0,128,40
1,-7.3,0,150,26
1,-7.2,0,153,7
1,-5.4,0.1,145,1
1,-5.6,0.4,135,7
1,-5.4,1.8,135,5
1,-6.1,7.2,130,0
1,-5.8,4.4,123,0
1,-3.9,0,119,2
1,-8.3,6.5,117,2
1,-4.7,2,112,1
1,-6.3,4.3,109,3
1,-7.1,3.8,106,0
1,-12.2,4.5,119,17
1,-8.1,7.3,121,5
1,-11.8,8.4,113,1
1,-0.9,0,116,11
1,-1.7,3.3,112,3
1,-2.4,4.1,111,6
1,-1.9,0,113,6
1,-4.3,5.1,106,1
1,-5.6,0.9,104,2
1,-7.5,3.5,102,2
1,-6.2,0,100,3
1,-2.9,0,101,6
1,-2.9,2.2,101,5
1,-6.4,3.1,100,3
1,-10.2,7.5,100,3
1,-11.3,3.1,97,3
1,-7.4,6,96,6
1,-9.3,2.8,102,9
1,-6.7,4.2,101,4
1,-3.2,0.2,100,3
1,-9.9,3.4,109,19
1,-13.8,9.4,101,4
1,-12.7,9.9,98,2
1,-7.1,7.8,96,3
1,-3.2,9,87,4
1,-3.8,9.1,84,4
1,0,0,78,5
1,-6,0.1,83,13
1,-7,2.4,85,7
1,-7.7,3.2,81,3
1,-10.6,1.3,76,3
1,-2,4,82,7
1,-2.9,0,74,3
1,-2.8,0.4,74,6
1,-4.5,10.2,73,1
1,-7.7,6.2,69,8
1,-2.5,8.9,73,4
1,-2.9,0,62,4
1,0,0,58,3
1,-1.7,2.3,56,7
1,-5.5,1.1,87,36
1,-3.8,0.3,90,6
1,-5.4,8.5,77,2
1,-1.9,0,59,4
1,-0.4,4.8,56,1
1,-2.4,0.9,49,3
1,-1.9,0,47,7
0,-3.1,9.6,48,2
0,-5.9,4.9,39,1
0,1,0.1,32,3
0,-2.2,3.9,27,2
0,-3.8,10.2,23,2
0,-0.1,8.2,14,1
0,3.2,3.8,7,0
0,3.2,10.2,0,0
0,-0.1,11,0,0
0,0.3,7.4,0,0
0,3.8,3.5,0,0
0,4.2,0,0,0
0,0.3,1.5,0,0
0,-1.8,11,0,0
0,-0.6,10.8,0,0
0,1.9,10.2,0,0
0,0.9,7.2,0,0
0,3.5,7.2,0,0
0,4,10.3,0,0
0,6.9,0,0,0
0,4.8,5.3,0,0
0,0.7,2.2,0,0
0,0.8,10.7,0,0
0,0,11.5,0,0
0,4.6,6.3,0,0
0,2.7,2.1,0,0
0,0,11.5,0,0
0,5.6,6.7,0,0
0,8.4,6.1,0,0
0,5.1,10,0,0
0,7.9,0.7,0,0
0,2.9,7.8,0,0
0,-0.1,11.4,0,0
0,4,11.4,0,0
0,6.8,8.8,0,0
0,8.3,0,0,0
0,8,6.7,0,0
0,7.3,7.2,0,0
0,9,6.4,0,0
0,3.8,4.1,0,0
0,1.3,9.3,0,0
0,3.8,1.7,0,0
0,5.3,3.4,0,0
0,5.5,9.6,0,0
0,3.8,1.1,0,0
0,3.3,11.2,0,0
0,3.2,11.1,0,0
0,8.8,0.1,0,0
0,7.1,9.1,0,0
0,3.8,5.2,0,0
0,6.6,8.6,0,0
0,9.8,0,0,0
0,9.3,5.4,0,0
0,7.6,3.5,0,0
0,7.4,10.3,0,0
0,5.2,8.8,0,0
0,9.2,2.9,0,0
0,7.4,7,0,0
0,11.4,3,0,0
0,8.9,3.1,0,0
0,11.4,6.8,0,0
0,9.1,10.1,0,0
0,10.2,0,0,0
0,10.3,5.8,0,0
0,13,2.4,0,0
0,10.1,9.5,0,0
0,8.5,11.1,0,0
0,11.8,3.5,0,0
0,15.8,0,0,0
0,13.2,7.9,0,0
0,17.5,4.1,0,0
0,16.5,0,0,0
0,14.8,5.7,0,0
0,11.5,7,0,0
0,12.7,7.7,0,0
0,16.9,6.2,0,0
0,15.3,0,0,0
0,14.8,3.6,0,0
0,14.9,5.3,0,0
0,14.9,4.6,0,0
0,15.2,4.8,0,0
0,14.7,8.3,0,0
0,17.8,0.2,0,0
0,17.2,0.4,0,0
0,14.5,4,0,0
0,16.3,9.6,0,0
0,17.8,1.1,0,0
0,18.2,0,0,0
0,17.5,0,0,0
0,16.9,4.2,0,0
0,18,0.7,0,0
0,17.4,0,0,0
0,16.8,5.3,0,0
0,16.8,0.7,0,0
0,16.7,0,0,0
0,17.2,0,0,0
0,16.3,0.9,0,0
0,16,0.6,0,0
0,15.6,4.3,0,0
0,17.3,0,0,0
0,17.1,1.2,0,0
0,17.5,1.1,0,0
0,16.6,0,0,0
0,16.2,0,0,0
0,17.9,0.7,0,0
0,18.4,2.4,0,0
0,19.3,0,0,0
0,19.3,5.1,0,0
0,18.5,7.8,0,0
0,17.1,4,0,0
0,15.4,1.5,0,0
0,15.3,10,0,0
0,18,8.8,0,0
0,19,0.3,0,0
0,17.4,2.8,0,0
0,19.7,0.7,0,0
0,19.9,0,0,0
0,17,8.5,0,0
0,15.3,11,0,0
0,17.7,2,0,0
0,20.2,1.8,0,0
0,18.4,1.9,0,0
0,18.4,3.8,0,0
0,19.6,7.4,0,0
0,20.8,3,0,0
0,20.6,6.5,0,0
0,19.8,8.4,0,0
0,21.4,5.8,0,0
0,19.4,3.2,0,0
0,18.8,6.8,0,0
0,18.9,6.2,0,0
0,19.6,2.6,0,0
0,17.8,0.3,0,0
0,19.6,0,0,0
0,19.4,1.1,0,0
0,18.9,4.1,0,0
0,20.3,0.4,0,0
0,19.5,6,0,0
0,20,4.2,0,0
0,20.5,2.1,0,0
0,19.4,3.2,0,0
0,20.2,4.8,0,0
0,17.7,4.3,0,0
0,19.5,0,0,0
0,18.3,0,0,0
0,18,0.5,0,0
0,19.8,0,0,0
0,19.9,4.2,0,0
0,19,6.5,0,0
0,16.4,0.9,0,0
0,14.7,8.9,0,0
0,13.6,3.9,0,0
0,15.1,4.3,0,0
0,13.9,6.9,0,0
0,17,6.9,0,0
0,20.1,2.8,0,0
0,18.8,0.9,0,0
0,17.9,0,0,0
0,18.9,0,0,0
0,20.9,0,0,0
0,17,9.2,0,0
0,16.4,3.5,0,0
0,18.5,4,0,0
0,16.6,0,0,0
0,14.9,9.3,0,0
0,17.8,7.4,0,0
0,16.9,1.5,0,0
0,13,6.7,0,0
0,12.5,5.3,0,0
0,14.8,4.9,0,0
0,14.2,8.5,0,0
0,18,2.4,0,0
0,17.8,1.4,0,0
0,15.6,4.1,0,0
0,15.7,0,0,0
0,15.7,6.6,0,0
0,16.1,1.2,0,0
0,15.5,1.7,0,0
0,12.5,6,0,0
0,11.8,4.6,0,0
0,13,1.8,0,0
0,11.8,5.4,0,0
0,11.7,1.1,0,0
0,12,0.9,0,0
0,14.7,0,0,0
0,12,9.3,0,0
0,12.1,0,0,0
0,13.1,0.1,0,0
0,10.4,3,0,0
0,10.7,3,0,0
0,13,0,0,0
0,12.5,0.6,0,0
0,12.5,0,0,0
0,12.9,0,0,0
0,11.7,7.2,0,0
0,9.8,9.2,0,0
0,12.8,4.2,0,0
0,13.8,0.2,0,0
0,11.7,1.3,0,0
0,11.9,4.9,0,0
0,10.4,2.4,0,0
0,9.4,4.4,0,0
0,7.2,8,0,0
0,4.1,7.5,0,0
0,6,0.6,0,0
0,4.1,6.4,0,0
0,5.8,6.9,0,0
0,4.4,5.5,0,0
0,5,5.2,0,0
0,7.5,6.6,0,0
0,5.2,7.7,0,0
0,6.8,0.1,0,0
0,5.4,2,0,0
0,4.1,1.1,0,0
0,2,7.4,0,0
0,-0.6,8.3,0,0
0,5.2,0.7,0,0
0,4.3,6.3,0,0
0,2.2,7.5,0,0
0,2.2,0,0,0
0,6,2.3,0,0
0,2,1.9,0,0
0,3.7,5.9,0,0
0,2.5,8.3,0,0
0,0.3,3.7,0,0
0,1.9,3.4,0,0
0,-0.7,6.1,0,0
0,3.2,2,0,0
0,1.4,0.5,0,0
0,-1.4,0,0,0
0,-2.6,5.9,0,0
0,-4.2,6,0,0
0,-0.8,0.2,0,0
0,-3.2,4.3,0,0
0,-5.7,8.3,0,0
0,0.6,1.3,0,0
0,-1.9,5.8,0,0
0,2.3,0.9,0,0
0,1.9,2.2,0,0
0,0.7,1,0,0
0,-0.4,0.8,0,0
0,2.7,4,0,0
0,0.8,1.7,0,0
0,-0.5,0,1,2
1,-1.7,6.7,0,0
1,-0.8,0,3,5
1,-1.9,0,16,19
1,-3,3.6,29,22
1,-3.7,0,60,36
1,-2,0,59,10
1,-5.1,1.6,50,1
1,-6.3,0,38,7
1,-2.1,0,46,14
1,-1.5,0,71,30
1,-3.7,0,71,2
1,-8.7,1.4,76,22
1,-5.5,0.8,77,3
1,-5,0,72,7
1,-8.3,1.8,69,1
1,-4.4,0,69,8
1,-6.1,0,68,5
1,-7.9,0,91,26
1,-10.5,0,93,4
1,-10.7,2.5,86,0
1,-6.2,0.4,77,4
1,-6.4,0,106,37
1,-6.3,0,138,36
1,-10.1,1,142,9
1,-14.8,4.6,128,11
1,-6.3,0,134,9
1,-6.2,0.3,131,2
1,-6.1,0.5,129,4
1,-7.3,2.4,119,0
1,-9.3,0,124,15
1,-12.5,3.3,123,0
1,-13.7,6.8,114,0
1,-7.4,0,109,5
1,-5.4,0,145,39
1,-6,0.7,147,2
1,-7.5,0.6,133,4
1,-12,1.9,128,1
1,-11.7,0,127,7
1,-8.7,0,124,1
1,-17,8.1,119,2
1,-15.7,2.9,127,15
1,-3.8,0,127,1
1,-9.3,2.5,121,1
1,-10.7,1.6,116,1
1,-0.1,0,112,1
1,-4,3.2,102,1
1,-7.7,6.4,96,1
1,-4.4,0.5,93,5
1,-6.4,4.5,93,2
1,-7.5,2.8,91,2
1,-9.2,5.3,91,5
1,-11.1,4.2,90,2
1,-8,4.9,100,14
1,-8.4,1.9,100,1
1,-15,0.1,100,6
1,-17.9,6.9,97,4
1,-10.3,4.8,95,1
1,-13.1,0.4,99,12
1,-12.4,8.2,106,7
1,-13.9,8.5,98,3
1,-8.1,2.9,95,5
1,-1.2,0,91,5
1,-1.7,0,99,10
1,-5,4.2,101,2
1,-9.9,0,100,12
1,-10,2.3,101,2
1,-14.3,0.9,104,8
1,-15,1.2,106,8
1,-3.6,0,105,6
1,-5.1,0,120,23
1,-14.9,4.5,127,7
1,-17.7,8.4,117,2
1,-4,4.2,113,9
1,-12.5,1,114,2
1,-16.5,8.8,109,2
1,-7.8,4.1,106,4
1,1.2,6.4,101,1
1,0.2,0,89,2
1,-7.1,2.3,95,11
1,-13.9,8.2,93,2
1,-9.9,7.5,87,3
1,-6.6,0.5,88,6
1,0,4.8,88,2
1,-0.2,7.9,83,1
1,-1,0,78,3
1,-3.7,2.2,74,1
1,-6.9,8.4,72,4
1,-0.1,0,70,5
1,-4.9,3.1,70,0
1,-5.3,6.4,69,4
1,-1.6,0,74,12
1,-3,3.5,74,2
1,-8.3,2.5,69,6
1,-11.6,9.7,66,2
1,-9.1,8.3,66,6
1,-0.8,0,70,12
1,-2.9,9.3,66,1
1,-1.4,8.3,60,0
1,-2.2,7.4,51,3
1,1.2,0,47,4
1,-1,7.1,40,2
1,-3.4,0,41,11
1,-6,3.8,46,5
1,-10.4,0,41,3
1,-11.8,9.8,41,2
1,-5.8,3.1,35,2
1,-1.5,3.6,30,1
1,-2.7,4,26,2
1,-4.3,0,23,5
1,-4.9,6.9,22,1
1,-3.3,2.6,19,3
1,-6.3,3.1,16,4
1,-0.3,5.5,19,7
1,-3.7,9.2,10,3
1,-7.4,10.4,5,2
1,-2.5,3.1,0,0
1,-0.4,7.7,0,0
1,0.9,4.8,0,0
1,-4.1,0.1,9,12
1,-5.7,0,9,8
1,-5.1,5.3,8,2
0,-7.4,9.7,0,0
0,1.1,0,0,0
0,-1.3,2.6,0,0
0,-3.3,7.2,0,0
0,0.9,0,0,0
0,-1.2,10.8,0,0
0,-1.5,7.7,0,0
0,0,0,0,0
0,-1.4,7,0,0
0,-1.4,0,0,0
0,2.9,0,0,0
0,4.4,2.3,0,0
0,4.2,0.2,0,0
0,0.9,1.7,0,0
0,-0.1,3.1,0,0
0,-0.1,4.1,0,0
0,-0.4,9.2,0,0
0,4.4,2.3,0,0
0,2.6,2.5,0,0
0,1.8,3.8,0,0
0,-0.2,0,8,11
0,-0.4,1.5,6,0
0,2.2,0.6,0,0
0,1.6,10.5,0,0
0,-1,0.8,0,0
0,-2.6,1.9,0,0
0,3.8,0.7,0,0
0,0.7,11.5,0,0
0,-0.1,11.2,0,0
0,4.5,1.7,0,0
0,10.5,6.1,0,0
0,2.4,0.4,0,0
0,1.1,11.4,0,0
0,1.7,11.3,0,0
0,4.6,4.3,0,0
0,7.1,3,0,0
0,8.7,0,0,0
0,11.4,7.3,0,0
0,9.1,9.7,0,0
0,12.2,0.9,0,0
0,7.2,0.1,0,0
0,3.3,8.1,0,0
0,7.1,0,0,0
0,5.4,2.1,0,0
0,3.2,6.9,0,0
0,7.5,0,0,0
0,7,0,0,0
0,10,0.1,0,0
0,11.3,0,0,0
0,9.4,1.2,0,0
0,6.6,11.2,0,0
0,7.6,6.3,0,0
0,13.1,0.6,0,0
0,7.8,7.5,0,0
0,6.3,10.7,0,0
0,9.1,0,0,0
0,11.2,0,0,0
0,12.7,0,0,0
0,11.6,0,0,0
0,10.5,1.1,0,0
0,10,2.3,0,0
0,9.1,8.2,0,0
0,10.9,0.5,0,0
0,10,10.5,0,0
0,13.5,2.7,0,0
0,11.6,3.8,0,0
0,10.9,5.9,0,0
0,11.2,8.1,0,0
0,12,0.1,0,0
0,11,0.1,0,0
0,12.2,1.6,0,0
0,11.9,0,0,0
0,11,0.3,0,0
0,14.4,4.8,0,0
0,13.3,6.7,0,0
0,14.8,0,0,0
0,14.6,0.4,0,0
0,14.3,1.2,0,0
0,15.9,1.8,0,0
0,14.1,8,0,0
0,12.4,0,0,0
0,15.3,0,0,0
0,14.5,0,0,0
0,13.9,0.4,0,0
0,14.7,9.8,0,0
0,13.5,0,0,0
0,15.1,0,0,0
0,16.9,1.3,0,0
0,17.9,0.5,0,0
0,16.8,7.7,0,0
0,15.6,0,0,0
0,18,0,0,0
0,17.1,0.6,0,0
0,16.3,0,0,0
0,15,8.5,0,0
0,16.2,0,0,0
0,17.1,0.4,0,0
0,17,1.6,0,0
0,17.4,2.5,0,0
0,19.5,0,0,0
0,18.6,1.6,0,0
0,20.2,0,0,0
0,19.4,0,0,0
0,19.1,0,0,0
0,20.1,1,0,0
0,18.8,0,0,0
0,18.2,0,0,0
0,16.6,0,0,0
0,15.5,0,0,0
0,15.5,1.2,0,0
0,16.8,0.4,0,0
0,16.9,0,0,0
0,17.8,1.6,0,0
0,16.5,2.7,0,0
0,17.2,0,0,0
0,17.4,3.9,0,0
0,16.8,2,0,0
0,18,1.9,0,0
0,18.2,0.1,0,0
0,18.5,0.1,0,0
0,17.7,7.2,0,0
0,17.9,3.9,0,0
0,18.7,6.3,0,0
0,18.4,9.8,0,0
0,17.6,9.7,0,0
0,17.2,10.3,0,0
0,16.6,10.4,0,0
0,16.8,7.3,0,0
0,20.2,7,0,0
0,19.1,7.7,0,0
0,18.9,10.8,0,0
0,16.9,10.7,0,0
0,16.6,10.2,0,0
0,17.4,3.3,0,0
0,15.7,8,0,0
0,19.5,6.6,0,0
0,19,10.7,0,0
0,19.7,8.3,0,0
0,22.8,1.9,0,0
0,21.7,5.8,0,0
0,21.3,7.8,0,0
0,21.9,7.1,0,0
0,21.7,4,0,0
0,20.4,2.4,0,0
0,20,7.4,0,0
0,19.8,7.7,0,0
0,17.9,9.6,0,0
0,19.4,5.8,0,0
0,20.2,2,0,0
0,19.2,0.2,0,0
0,19.5,3.8,0,0
0,16.7,2.1,0,0
0,14.1,8.1,0,0
0,16.6,1.9,0,0
0,13.7,8.4,0,0
0,16.6,9.9,0,0
0,18,6,0,0
0,15.1,3.5,0,0
0,15.5,0,0,0
0,17.4,0,0,0
0,18.3,4.6,0,0
0,21.2,0.3,0,0
0,18.4,2.5,0,0
0,16.6,0.4,0,0
0,13.7,0,0,0
0,14,0,0,0
0,14.7,0,0,0
0,15.2,3,0,0
0,15.1,0,0,0
0,14.9,0.2,0,0
0,17.2,1.8,0,0
0,15,1.6,0,0
0,10.9,9.2,0,0
0,9.3,8.8,0,0
0,10.4,5.4,0,0
0,9.5,6,0,0
0,8,7,0,0
0,8.6,8.9,0,0
0,9.4,0,0,0
0,12.4,2.4,0,0
0,11.9,4.4,0,0
0,12.1,1.8,0,0
0,12.9,7.9,0,0
0,11.7,0,0,0
0,13.2,0,0,0
0,13.1,6.6,0,0
0,11.6,0.8,0,0
0,14.1,0,0,0
0,12.2,0,0,0
0,10.2,1.4,0,0
0,9.5,0.1,0,0
0,6.5,9.6,0,0
0,5.7,9.7,0,0
0,8.7,0,0,0
0,7.8,7.4,0,0
0,6.7,7.5,0,0
0,5.9,4.3,0,0
0,6.1,9.2,0,0
0,7.2,7.8,0,0
0,4.8,9,0,0
0,8.3,7.2,0,0
0,6.2,9.1,0,0
0,9.6,1.1,0,0
0,7.9,5.3,0,0
0,6.8,7.2,0,0
0,11.6,0,0,0
0,10.3,0,0,0
0,8.7,4,0,0
0,9.2,6,0,0
0,8.7,3.5,0,0
0,6.8,6,0,0
0,7.5,6.5,0,0
0,6.3,6.2,0,0
0,3.5,7.8,0,0
0,2.6,3.5,0,0
0,4.5,3.1,0,0
0,4.1,5.1,0,0
0,1.7,6.5,0,0
0,3.8,8.4,0,0
0,3.3,3.6,0,0
0,1.3,1,0,0
0,-1.5,8.7,0,0
0,-0.9,8.6,0,0
0,2.5,5.5,0,0
0,4,0.2,0,0
0,-1.5,0,0,0
0,-4.1,8.3,0,0
0,1.2,1.7,0,0
0,0,0.3,0,0
0,-0.2,4.5,0,0
0,0.6,2.3,0,0
0,0,2.4,0,0
0,-1.2,0,0,0
0,5.3,0,0,0
0,1.5,3.3,0,0
0,-0.8,2.9,0,0
0,1.1,5.7,0,0
0,-1,1.7,0,0
0,-3.8,8.2,0,0
0,-3.1,0.2,0,0
0,6.1,0.1,0,0
0,3.7,0.1,0,0
0,3.8,2.4,0,0
0,1,0.5,0,0
1,0.2,2.9,0,0
1,-0.6,0.9,1,1
1,-1.2,0.9,0,0
1,-2.8,0.2,0,0
1,-6.3,6.1,0,0
1,-2.2,2,0,0
1,-2.7,1.8,0,0
1,1.9,0,0,0
1,0,0,0,0
1,-1.9,0.4,0,0
1,-2.6,7.4,0,0
1,-2.7,0,0,0
1,-3.1,3.9,0,0
1,1.5,0,0,0
1,-0.3,3.6,0,0
1,-0.8,5.9,0,0
1,-1.2,0.4,0,0
1,-8.6,0,11,12
1,-8.3,2,5,0
1,-7.6,7.8,0,0
1,-5.4,2.1,0,0
1,-2,0.2,0,0
1,-2.1,3.1,0,0
1,-1.8,1,0,0
1,-5.2,7.4,0,0
1,-3.1,0,0,0
1,0.9,0.4,0,0
1,-3.9,0,2,2
1,-6.4,1,17,19
1,-7.3,3.8,22,7
1,-10.2,7.5,13,2
1,-12.9,5.7,8,0
1,-5.3,0,6,1
1,-3.8,1.7,4,3
1,-4.1,2.2,1,2
1,-7.4,7.9,0,0
1,-1.6,0,9,10
1,-3.2,0,41,35
1,-4.3,0,42,7
1,-9.3,4.7,39,0
1,-8.4,0,31,8
1,-2.5,0.4,32,1
1,-4.9,2.9,27,2
1,-5.3,0.2,25,4
1,-9.1,4.6,23,1
1,-11.6,8.2,22,1
1,-10.5,4.2,21,2
1,-0.5,0.5,24,7
1,-1.6,0.4,18,5
1,-7.6,4,19,3
1,-10.7,4.1,15,3
1,-9.4,5.2,13,3
1,-7.1,5.1,13,1
1,-5.8,7.5,12,1
1,-7.9,0.7,12,4
1,-6.8,6.6,12,2
1,-9.7,5.4,16,8
1,-2.4,0,30,16
1,-3,6.2,28,5
1,-2.6,5.4,24,2
1,-6.7,8.5,16,1
1,-5.3,5.5,15,4
1,-4.6,0,28,19
1,-8.7,2,30,3
1,-11.8,8.7,24,3
1,-10.7,6.9,29,10
1,-14.2,7.6,21,3
1,-7.1,4.9,18,3
1,-3.5,5.9,15,3
1,-6.8,5.6,16,7
1,-0.5,0.9,18,2
1,-0.3,3.9,13,5
1,-2.9,0,16,5
1,-3.4,1.7,14,3
1,-1.9,6.3,8,2
1,-1.1,0,6,2
1,-4.2,0,18,18
1,-3.9,8.5,17,1
1,-8.5,5.8,7,3
1,-0.2,0,7,6
1,-3.5,3.3,6,3
1,-6.9,9.2,4,4
1,-6.2,9,0,0
1,-6.7,7.3,0,0
1,-2.2,0,0,0
1,-5.6,7.4,0,0
1,-8.3,8.7,0,0
1,-7.6,9.5,0,0
1,-6.3,6.6,0,0
1,-2,2.4,2,2
1,-4,9.7,0,0
1,-7.2,4.9,0,0
1,-3.2,4.3,0,0
1,0.5,7.7,0,0
1,1.1,0.1,0,0
1,-2.9,5.7,0,0
1,-4.5,0,2,2
1,-4.7,0,8,6
1,-8.7,8.1,3,0
1,-6.1,4.2,0,0
1,-4.3,0.9,6,13
1,-4.4,0,8,7
1,-3.7,6.5,7,1
1,-4.9,7.6,0,0
1,-7.3,2.4,0,0
1,-6.8,8.4,0,0
1,-4.9,6.8,0,0
1,-5.4,8.1,0,0
1,-5.5,4.6,0,0
1,-6.3,4.5,0,0
1,-8.2,9,0,0
1,-4,4.6,0,0
1,-2.4,9.2,0,0
1,-3.1,1.9,0,0
1,1.1,2,0,0
1,0.6,4.8,0,0
1,1.1,0,0,0
1,3.3,7,0,0
1,3.5,6.1,0,0
1,0.9,0.3,0,0
1,-0.1,0.2,0,0
0,6.5,7.1,0,0
0,2.1,2.5,0,0
0,-2,1.6,0,0
0,-4.6,5.2,0,0
0,-4.6,9.6,0,0
0,-2.3,10.2,0,0
0,-2.1,6.7,0,0
0,-0.5,6.9,0,0
0,1.4,3.1,0,0
0,-1.1,9,0,0
0,0.8,0.8,0,0
0,-1.6,7.6,0,0
0,4.6,2.3,0,0
0,2.2,9.1,0,0
0,0.3,10,0,0
0,4.2,0,0,0
0,2.1,2.3,0,0
0,1.1,0,0,0
0,1.2,4.3,0,0
0,0.1,10.3,0,0
0,7.3,0.1,0,0
0,8.9,0.9,0,0
0,3.4,0,0,0
0,3.3,1.4,0,0
0,7,1.6,0,0
0,2.5,0.5,0,0
0,-1.4,11.4,0,0
0,-0.6,0.8,0,0
0,-1.4,10.3,0,0
0,0.8,11.1,0,0
0,8.7,0,0,0
0,4.4,0.7,0,0
0,2.6,8.1,0,0
0,8.4,8,0,0
0,8.3,8.4,0,0
0,10.6,0,0,0
0,9,7.6,0,0
0,6.8,10.7,0,0
0,9.4,8.8,0,0
0,5,2.3,0,0
0,3.8,8.5,0,0
0,2.3,5.5,0,0
0,5.2,8,0,0
0,1.9,11,0,0
0,5.1,4.3,0,0
0,2.7,5.6,0,0
0,9.3,0.6,0,0
0,11.2,4.6,0,0
0,7.7,1.9,0,0
0,4.2,2.5,0,0
0,2.3,10.8,0,0
0,8.3,11.3,0,0
0,7.4,10.1,0,0
0,10,8.8,0,0
0,12.5,0,0,0
0,9,9.4,0,0
0,8.1,6,0,0
0,7.3,8.5,0,0
0,10,5.5,0,0
0,10.9,1.7,0,0
0,10.7,1.4,0,0
0,10.6,8.8,0,0
0,10,8.1,0,0
0,13.2,4.1,0,0
0,11.9,9.5,0,0
0,11.9,0.8,0,0
0,13.9,4.8,0,0
0,13.4,1.4,0,0
0,13.6,0.9,0,0
0,11.1,0,0,0
0,11.5,0,0,0
0,11.5,6.7,0,0
0,13.6,6.1,0,0
0,15.4,7.5,0,0
0,14.7,0,0,0
0,12.6,4.5,0,0
0,9,11.2,0,0
0,6.5,7.3,0,0
0,13.2,0.1,0,0
0,14.8,3,0,0
0,16.7,1.9,0,0
0,17.4,0,0,0
0,15.5,0,0,0
0,14,7.9,0,0
0,13.2,0,0,0
0,14.3,0.1,0,0
0,16.6,0,0,0
0,15.6,3.9,0,0
0,17.4,0.6,0,0
0,18,0,0,0
0,16.4,0,0,0
0,15.6,0.5,0,0
0,16.6,0,0,0
0,17.1,0.9,0,0
0,17.2,0,0,0
0,16.1,1.2,0,0
0,15.6,4.4,0,0
